ny,nx,tile_x,tile_y,ni,nn,ky,kx,chunk_ni,valid,invalid_reason,t_measured_s,total_flops,dram_bytes,dram_bytes_measured,l2_bytes,l2_bytes_measured,shared_memory_bytes,shared_memory_bytes_measured,AI_dram,AI_dram_measured,AI_l2,AI_l2_measured,AI_shared,AI_shared_measured,compute_time_seconds,dram_time_seconds,l2_time_seconds,shared_memory_time_seconds,bottleneck_time_seconds,sm_utilization,parallelism_penalty,predicted_time_seconds,predicted_tflops,t_flops_measured,bottleneck,roofline_min_dram_bytes,roofline_compute_time_seconds,roofline_dram_time_seconds,roofline_time_seconds,roofline_tflops,roofline_AI_dram,roofline_bottleneck,num_spatial_tiles,num_ni_chunks,num_blocks,input_tile_y,input_tile_x,dram_input_bytes,dram_weight_bytes,dram_output_bytes,l2_weight_bytes,shared_fill_bytes,shared_read_bytes,mape_time_v1_pct,mape_time_roofline_pct,rel_err_time_v1,rel_err_time_roofline
112,112,8,8,32,32,3,3,64,True,,0.000164864,231211008.0,4151296.0,7752128.0,11339776.0,21175891.82831771,464930816.0,868211564.9610262,55.69610261470153,29.82548894961487,20.38938053097345,10.91859600882596,0.49730196417008415,0.2663072197274624,9.514856296296297e-05,1.8441725490196078e-05,1.64426752e-05,5.973333333333334e-07,9.514856296296297e-05,1.0,1.0,0.0001581143980952812,1.4623020470322385,1.4024347826086956,compute,3305984.0,1.54140672e-05,5.064313725490196e-06,1.54140672e-05,14.999999999999998,69.93712250271024,compute,196,1,196,10,10,2508800.0,36864,1605632.0,7225344.0,2508800.0,462422016.0,4.094042304395615,90.65043478260868,-0.040940423043956176,-0.9065043478260869
112,112,8,10,32,32,3,3,64,True,,0.000110272,231211008.0,4222976.0,8767392.0,10379264.0,21548565.788554803,498032640.0,1033973999.301649,54.75072744907857,26.371697307477525,22.276243093922652,10.729763190216783,0.46424870466321244,0.22361394789052821,6.48413266915236e-05,1.87601568627451e-05,1.5049932799999998e-05,6.144000000000001e-07,6.48413266915236e-05,1.0,1.0,0.00011255768243178601,2.0541557271323723,2.0967336041787576,compute,3305984.0,1.54140672e-05,5.064313725490196e-06,1.54140672e-05,14.999999999999998,69.93712250271024,compute,168,1,168,12,10,2580480.0,36864,1605632.0,6193152.0,2580480.0,495452160.0,2.0727677305082013,86.02177597214161,0.02072767730508196,-0.8602177597214161
112,112,10,8,32,32,3,3,64,True,,0.00011107200000000001,231211008.0,4222976.0,8563360.0,10379264.0,21047094.316197865,498032640.0,1009911680.3103782,54.75072744907857,27.000033631658603,22.276243093922652,10.985412262920292,0.46424870466321244,0.22894180996989902,6.48413266915236e-05,1.87601568627451e-05,1.5049932799999998e-05,6.144000000000001e-07,6.48413266915236e-05,1.0,1.0,0.00011255768243178601,2.0541557271323723,2.081631806395851,compute,3305984.0,1.54140672e-05,5.064313725490196e-06,1.54140672e-05,14.999999999999998,69.93712250271024,compute,168,1,168,10,12,2580480.0,36864,1605632.0,6193152.0,2580480.0,495452160.0,1.3375850185339218,86.12245462402765,0.013375850185339155,-0.8612245462402766
112,112,10,10,32,32,3,3,64,True,,0.000246112,231211008.0,4296704.0,9779808.0,9568256.0,21778485.689227838,533495808.0,1214299744.8846521,53.81124880838894,23.641671492937284,24.164383561643834,10.616486899011647,0.43338861249309013,0.19040686533452497,9.514856296296297e-05,1.9087686274509804e-05,1.3873971199999999e-05,6.319542857142858e-07,9.514856296296297e-05,1.0,1.0,0.00017222127763129243,1.3425228936867974,0.939454427252633,compute,3305984.0,1.54140672e-05,5.064313725490196e-06,1.54140672e-05,14.999999999999998,69.93712250271024,compute,144,1,144,12,12,2654208.0,36864,1605632.0,5308416.0,2654208.0,530841600.0,30.023209907971804,93.73697048498244,-0.30023209907971804,-0.9373697048498244
112,112,8,8,64,64,3,3,64,True,,0.00032729600000000003,924844032.0,8376320.0,24613984.0,37130240.0,109107953.52567238,1854705664.0,5450089721.787775,110.41173594132029,37.57392675643244,24.90810810810811,8.476412599768818,0.49864733253976845,0.16969335904742253,0.00030522905346534653,3.721098039215686e-05,5.3838848e-05,1.1946666666666668e-06,0.00030522905346534653,1.0,1.0,0.0005072184651769417,1.8233642808673591,2.8257113805240515,compute,6685696.0,6.16562688e-05,1.024156862745098e-05,6.16562688e-05,14.999999999999998,138.33175065094196,compute,196,1,196,10,10,5017600.0,147456,3211264.0,28901376.0,5017600.0,1849688064.0,54.97239965564555,81.16192412983966,0.5497239965564555,-0.8116192412983966
112,112,8,10,64,64,3,3,64,True,,0.000285376,924844032.0,8519680.0,25950112.0,33144832.0,100955916.4923077,1986969600.0,6052115063.076923,108.55384615384615,35.63930791512576,27.903114186851212,9.160870052330893,0.46545454545454545,0.15281335902589482,0.0002135845573917536,3.7847843137254904e-05,4.80600064e-05,1.2288000000000002e-06,0.0002135845573917536,1.0,1.0,0.00037076019276418177,2.4944534231274327,3.240791208791209,compute,6685696.0,6.16562688e-05,1.024156862745098e-05,6.16562688e-05,14.999999999999998,138.33175065094196,compute,168,1,168,12,10,5160960.0,147456,3211264.0,24772608.0,5160960.0,1981808640.0,29.91989262032608,78.39472527472527,0.29919892620326083,-0.7839472527472527
112,112,10,8,64,64,3,3,64,True,,0.000292384,924844032.0,8519680.0,26359840.0,33144832.0,102549916.0,1986969600.0,6147672300.0,108.55384615384615,35.085343158380326,27.903114186851212,9.018476738684019,0.46545454545454545,0.15043808239420958,0.0002135845573917536,3.7847843137254904e-05,4.80600064e-05,1.2288000000000002e-06,0.0002135845573917536,1.0,1.0,0.00037076019276418177,2.4944534231274327,3.163114370143373,compute,6685696.0,6.16562688e-05,1.024156862745098e-05,6.16562688e-05,14.999999999999998,138.33175065094196,compute,168,1,168,10,12,5160960.0,147456,3211264.0,24772608.0,5160960.0,1981808640.0,26.80591029747925,78.91257086571085,0.2680591029747925,-0.7891257086571084
112,112,10,10,64,64,3,3,64,True,,0.0005145600000000001,924844032.0,8667136.0,28100864.0,29753344.0,96467238.23062381,2128674816.0,6901657191.561437,106.70699432892249,32.91158706009894,31.083700440528634,9.587130812110319,0.4344693821003048,0.1340031830515712,0.00030522905346534653,3.850290196078431e-05,4.31423488e-05,1.2639085714285715e-06,0.00030522905346534653,1.0,1.0,0.0005524722173518687,1.6740100279304508,1.797349253731343,compute,6685696.0,6.16562688e-05,1.024156862745098e-05,6.16562688e-05,14.999999999999998,138.33175065094196,compute,144,1,144,12,12,5308416.0,147456,3211264.0,21233664.0,5308416.0,2123366400.0,7.367890499041642,88.01767164179105,0.07367890499041652,-0.8801767164179104
112,112,8,8,128,128,3,3,64,True,,0.001205888,3699376128.0,17047552.0,68754304.0,132063232.0,532622842.2796733,7408787456.0,29880303343.331093,217.0033637674195,53.80573888145243,28.012158054711247,6.945582942268004,0.49932275017608496,0.1238065117844814,0.0008167487223051411,7.573207843137255e-05,0.0001914916864,2.3893333333333336e-06,0.0008167487223051411,1.0,1.0,0.0013572431217131005,2.725654725242357,3.067760959558433,compute,13666304.0,0.0002466250752,2.0934901960784313e-05,0.0002466250752,14.999999999999998,270.6932414206504,compute,196,2,196,10,10,10035200.0,589824,6422528.0,115605504.0,10035200.0,7398752256.0,12.551341560169806,79.54826026961045,0.12551341560169815,-0.7954826026961044
112,112,8,10,128,128,3,3,64,True,,0.0008618880000000001,3699376128.0,17334272.0,80662016.0,115834880.0,539017441.5122873,7937556480.0,36936036759.470695,213.41398865784498,45.8626787607193,31.936633663366337,6.863184459524897,0.4660598179453836,0.10015628238867426,0.0005846568861630436,7.700580392156862e-05,0.000167960576,2.4576000000000004e-06,0.0005846568861630436,1.0,1.0,0.0010149024932412348,3.6450557099190077,4.292177322343506,compute,13666304.0,0.0002466250752,2.0934901960784313e-05,0.0002466250752,14.999999999999998,270.6932414206504,compute,168,2,168,12,10,10321920.0,589824,6422528.0,99090432.0,10321920.0,7927234560.0,17.75340801139297,71.38548451770997,0.1775340801139298,-0.7138548451770996
