ny,nx,tile_x,tile_y,ni,nn,ky,kx,chunk_ni,valid,invalid_reason,t_measured_s,total_flops,dram_bytes,dram_bytes_measured,l2_bytes,l2_bytes_measured,shared_memory_bytes,shared_memory_bytes_measured,AI_dram,AI_dram_measured,AI_l2,AI_l2_measured,AI_shared,AI_shared_measured,compute_time_seconds,dram_time_seconds,l2_time_seconds,shared_memory_time_seconds,bottleneck_time_seconds,sm_utilization,parallelism_penalty,predicted_time_seconds,predicted_tflops,t_flops_measured,bottleneck,roofline_min_dram_bytes,roofline_compute_time_seconds,roofline_dram_time_seconds,roofline_time_seconds,roofline_tflops,roofline_AI_dram,roofline_bottleneck,num_spatial_tiles,num_ni_chunks,num_blocks,input_tile_y,input_tile_x,dram_input_bytes,dram_weight_bytes,dram_output_bytes,l2_weight_bytes,shared_fill_bytes,shared_read_bytes,mape_time_v1_pct,mape_time_roofline_pct,rel_err_time_v1,rel_err_time_roofline
224,224,8,8,32,32,3,3,64,True,,0.000377696,924844032.0,16494592.0,50169984.0,45359104.0,137964341.39955303,1859723264.0,5656537997.381674,56.06953066799106,18.434210224185044,20.38938053097345,6.7035005032321795,0.49730196417008415,0.1635000122739556,0.00038059425185185187,7.327560784313725e-05,6.57707008e-05,2.3893333333333336e-06,0.00038059425185185187,1.0,1.0,0.00038059425185185187,2.43,2.4486466152673048,compute,12997120.0,6.16562688e-05,1.9909803921568626e-05,6.16562688e-05,14.999999999999998,71.15761276344298,compute,784,1,784,10,10,10035200.0,36864,6422528.0,28901376.0,10035200.0,1849688064.0,0.7673504225228379,83.6756892315513,0.007673504225228278,-0.836756892315513
224,224,8,10,32,32,3,3,64,True,,0.000270464,924844032.0,16351232.0,49202272.0,40054784.0,120528311.09418838,1909125120.0,5744722687.334669,56.56112224448898,18.796774913158483,23.089477451682175,7.6732514013016315,0.4844334309529173,0.1609901961045037,0.0002593653067660944,7.263874509803921e-05,5.8079436799999996e-05,2.3552000000000003e-06,0.0002593653067660944,1.0,1.0,0.00028262891558388805,3.2722909122350363,3.4194718409843823,compute,12997120.0,6.16562688e-05,1.9909803921568626e-05,6.16562688e-05,14.999999999999998,71.15761276344298,compute,644,1,644,12,10,9891840.0,36864,6422528.0,23740416.0,9891840.0,1899233280.0,4.497794746764101,77.20352106010412,0.044977947467641055,-0.7720352106010411
224,224,10,8,32,32,3,3,64,True,,0.00027532800000000003,924844032.0,16351232.0,49048384.0,40054784.0,120151339.46292585,1909125120.0,5726755145.410822,56.56112224448898,18.855749294411005,23.089477451682175,7.697326023447053,0.4844334309529173,0.1614952985620715,0.0002593653067660944,7.263874509803921e-05,5.8079436799999996e-05,2.3552000000000003e-06,0.0002593653067660944,1.0,1.0,0.00028262891558388805,3.2722909122350363,3.359062761506276,compute,12997120.0,6.16562688e-05,1.9909803921568626e-05,6.16562688e-05,14.999999999999998,71.15761276344298,compute,644,1,644,10,12,9891840.0,36864,6422528.0,23740416.0,9891840.0,1899233280.0,2.6517156206008896,77.60624825662484,0.02651715620600892,-0.7760624825662483
224,224,10,10,32,32,3,3,64,True,,0.000536928,924844032.0,16209920.0,51998816.0,35674112.0,114436813.12747946,1959856128.0,6286903216.446747,57.054200884396714,17.78586712435914,25.924794764337793,8.081700343837339,0.47189383893387504,0.14710645291637026,0.00038059425185185187,7.201098039215686e-05,5.17274624e-05,2.321554285714286e-06,0.00038059425185185187,1.0,1.0,0.00045073473886376563,2.051858781356397,1.7224730913642052,compute,12997120.0,6.16562688e-05,1.9909803921568626e-05,6.16562688e-05,14.999999999999998,71.15761276344298,compute,529,1,529,12,12,9750528.0,36864,6422528.0,19501056.0,9750528.0,1950105600.0,16.053038980316607,88.51684605757197,-0.16053038980316614,-0.8851684605757196
224,224,8,8,64,64,3,3,64,True,,0.0012232640000000002,3699376128.0,33062912.0,98400000.0,148520960.0,442019821.60555005,7418822656.0,22079487413.280476,111.88899900891973,37.59528585365854,24.90810810810811,8.369253927488463,0.49864733253976845,0.16754809832110873,0.0012209162138613861,0.0001468787450980392,0.000215355392,4.778666666666667e-06,0.0012209162138613861,1.0,1.0,0.0012209162138613861,3.03,3.024184581578465,compute,26067968.0,0.0002466250752,3.993254901960784e-05,0.0002466250752,14.999999999999998,141.91271555957104,compute,784,1,784,10,10,20070400.0,147456,12845056.0,115605504.0,20070400.0,7398752256.0,0.19192800071072483,79.83876945614357,-0.0019192800071072824,-0.7983876945614357
224,224,8,10,64,64,3,3,64,True,,0.000851872,3699376128.0,32776192.0,105317408.0,127590400.0,409977163.1092227,7616716800.0,24474254692.12697,112.86778305423644,35.125970134016214,28.994157303370788,9.023371204250328,0.48569169960474307,0.15115378076007513,0.0008543382295670144,0.00014560501960784314,0.00018500608,4.710400000000001e-06,0.0008543382295670144,1.0,1.0,0.0009309675622196557,3.973689608668832,4.342643176439653,compute,26067968.0,0.0002466250752,3.993254901960784e-05,0.0002466250752,14.999999999999998,141.91271555957104,compute,644,1,644,12,10,19783680.0,147456,12845056.0,94961664.0,19783680.0,7596933120.0,9.284911608745873,71.04904549040232,0.09284911608745872,-0.7104904549040232
224,224,10,8,64,64,3,3,64,True,,0.000849184,3699376128.0,32776192.0,103596672.0,127590400.0,403278721.91952014,7616716800.0,24074380332.11697,112.86778305423644,35.70941089690603,28.994157303370788,9.173248988669087,0.48569169960474307,0.15366443816893446,0.0008543382295670144,0.00014560501960784314,0.00018500608,4.710400000000001e-06,0.0008543382295670144,1.0,1.0,0.0009309675622196557,3.973689608668832,4.356389343181219,compute,26067968.0,0.0002466250752,3.993254901960784e-05,0.0002466250752,14.999999999999998,141.91271555957104,compute,644,1,644,10,12,19783680.0,147456,12845056.0,94961664.0,19783680.0,7596933120.0,9.630841162769869,70.95740437879188,0.09630841162769865,-0.7095740437879188
224,224,10,10,64,64,3,3,64,True,,0.0018569600000000002,3699376128.0,32493568.0,103349824.0,110350336.0,350982933.11281985,7819923456.0,24872236649.144585,113.84948947434766,35.794701769400206,33.523922645781525,10.540045623275002,0.4730706315496703,0.1487351612235175,0.0012209162138613861,0.00014434949019607844,0.00016000798719999998,4.643108571428572e-06,0.0012209162138613861,1.0,1.0,0.001445921340513466,2.558490579222174,1.9921679131483714,compute,26067968.0,0.0002466250752,3.993254901960784e-05,0.0002466250752,14.999999999999998,141.91271555957104,compute,529,1,529,12,12,19501056.0,147456,12845056.0,78004224.0,19501056.0,7800422400.0,22.13503034457038,86.71888057901086,-0.22135030344570383,-0.8671888057901086
224,224,8,8,128,128,3,3,64,True,,0.0032366400000000003,14797504512.0,66420736.0,299328096.0,528252928.0,2380596070.851505,29635149824.0,133552163160.20128,222.78441045880612,49.435735267564056,28.012158054711247,6.21588210330329,0.49932275017608496,0.11079943717759022,0.0032669948892205644,0.00029506760784313725,0.0007659667456,9.557333333333334e-06,0.0032669948892205644,1.0,1.0,0.0032669948892205644,4.529393223363863,4.571872223046121,compute,52430848.0,0.0009865003008,8.031686274509804e-05,0.0009865003008,14.999999999999998,282.22897543064727,compute,784,2,784,10,10,40140800.0,589824,25690112.0,462422016.0,40140800.0,29595009024.0,0.9378518840700283,69.52085184635918,0.00937851884070029,-0.6952085184635919
224,224,8,10,128,128,3,3,64,True,,0.002523328,14797504512.0,65847296.0,313908864.0,445104128.0,2121911447.6954467,30427299840.0,145053779085.50388,224.72455834784773,47.13949241012831,33.24503993816027,6.9736673168294505,0.4863232882908351,0.10201391928766926,0.0023386275446521743,0.0002925201568627451,0.0006454009856,9.420800000000001e-06,0.0023386275446521743,1.0,1.0,0.00254838927819956,5.806610724109801,5.864281025693053,compute,52430848.0,0.0009865003008,8.031686274509804e-05,0.0009865003008,14.999999999999998,282.22897543064727,compute,644,2,644,12,10,39567360.0,589824,25690112.0,379846656.0,39567360.0,30387732480.0,0.9931835337918816,60.90479316204631,0.009931835337918749,-0.6090479316204631
